No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
32816,2016,11,27,7,16,25,8,33,700,34,2.8,1016.4,-13.9,0,WNW,3.3,Changping
32817,2016,11,27,8,7,31,7,33,600,34,1.2,1018.2,-13,0,N,1.1,Changping
32818,2016,11,27,9,12,40,7,27,500,42,3.9,1019.4,-14.9,0,NNW,3.9,Changping
32819,2016,11,27,10,11,42,5,24,500,46,4.9,1020.1,-14.5,0,NNW,3.6,Changping
32820,2016,11,27,11,14,37,7,26,600,43,5.5,1020.3,-15.1,0,WNW,4.3,Changping
32821,2016,11,27,12,9,45,6,22,500,48,6.2,1019.8,-15.2,0,NW,2.8,Changping
32822,2016,11,27,13,7,48,7,27,500,44,6.5,1019.8,-14.9,0,W,5.1,Changping
32823,2016,11,27,14,13,59,8,28,500,42,6.6,1019.7,-15.4,0,WNW,5.3,Changping
32824,2016,11,27,15,15,41,7,29,500,42,6.8,1020.1,-15.9,0,WNW,5.3,Changping
32825,2016,11,27,16,7,43,8,38,500,35,6.3,1020.7,-17,0,WNW,4.8,Changping
32826,2016,11,27,17,19,45,13,53,700,23,5.1,1020.9,-16.7,0,WNW,3.1,Changping
32827,2016,11,27,18,24,51,13,50,800,24,2.8,1021.7,-14.9,0,NNE,0.9,Changping
32828,2016,11,27,19,24,38,12,44,700,27,3.9,1022.2,-16.5,0,NNE,1.6,Changping
32829,2016,11,27,20,19,28,11,40,600,28,3.2,1022.5,-16.5,0,NNE,1.9,Changping
32830,2016,11,27,21,11,27,9,28,700,38,2.8,1022.9,-16.9,0,NE,3.1,Changping
32831,2016,11,27,22,22,23,10,24,700,44,1.6,1023.4,-15.4,0,NE,1.6,Changping
32832,2016,11,27,23,24,24,12,27,700,39,1.1,1023.7,-15.4,0,N,1.6,Changping
32833,2016,11,28,0,36,54,10,56,1500,14,-0.8,1024.1,-14,0,N,1.1,Changping
32834,2016,11,28,1,44,67,7,64,2200,3,-2.1,1024.2,-13,0,N,1.6,Changping
32835,2016,11,28,2,38,42,7,48,1300,12,-2,1023.9,-13.8,0,NNE,0.7,Changping
32836,2016,11,28,3,15,15,7,27,800,26,-2.4,1024.1,-12.7,0,NW,1.9,Changping
32837,2016,11,28,4,21,25,9,47,1100,10,-2.6,1023.7,-12.9,0,NNW,1.5,Changping
32838,2016,11,28,5,25,32,8,51,1000,6,-3.3,1023.2,-12.5,0,NNW,1.4,Changping
32839,2016,11,28,6,10,32,9,61,1600,2,-2.9,1023,-12.7,0,NNW,1.6,Changping
32840,2016,11,28,7,32,46,14,60,1500,2,-3.5,1023.3,-11.5,0,SW,0.8,Changping
32841,2016,11,28,8,35,67,10,56,2000,2,-1.9,1023.7,-12.3,0,E,0.8,Changping
32842,2016,11,28,9,58,84,12,63,2100,3,-0.6,1023.7,-10.8,0,NNW,1,Changping
32843,2016,11,28,10,103,157,42,86,3400,4,2,1023.8,-9.6,0,SSW,1.7,Changping
32844,2016,11,28,11,110,198,46,100,3200,3,4,1023.5,-10.5,0,SSE,1.3,Changping
32845,2016,11,28,12,74,145,39,81,2200,5,5.1,1022.6,-10.7,0,SSE,1.4,Changping
32846,2016,11,28,13,58,88,29,70,1500,10,6.3,1021.7,-10.5,0,S,1.6,Changping
32847,2016,11,28,14,58,82,23,65,1300,13,7.2,1021,-10.6,0,SSE,1.7,Changping
32848,2016,11,28,15,51,75,21,63,1200,17,7.7,1020.7,-11.1,0,SE,1.2,Changping
32849,2016,11,28,16,49,83,22,72,1300,13,6.8,1020.8,-10.5,0,ESE,1.1,Changping
32850,2016,11,28,17,49,92,17,85,1300,4,4.6,1021.2,-9.9,0,N,0.5,Changping
32851,2016,11,28,18,66,104,13,88,1700,2,2.6,1022.2,-9.4,0,ENE,0.7,Changping
32852,2016,11,28,19,87,123,16,79,2100,3,1.6,1023.2,-9.1,0,NNW,1.6,Changping
32853,2016,11,28,20,74,105,15,76,1800,2,0.8,1023.5,-9,0,NW,1.6,Changping
32854,2016,11,28,21,77,105,12,78,2200,2,-0.2,1023.7,-8.4,0,NNW,1.4,Changping
32855,2016,11,28,22,83,101,16,77,2000,2,-0.3,1024.2,-8.7,0,NNE,1,Changping
32856,2016,11,28,23,72,85,12,73,1800,2,-1.2,1024.5,-8.6,0,WSW,0.7,Changping
32857,2016,11,29,0,80,100,12,71,2500,3,-1.5,1025,-8.3,0,NNW,1.7,Changping
32858,2016,11,29,1,103,132,9,58,3300,3,-1.9,1024.7,-8.4,0,NNE,0.9,Changping
32859,2016,11,29,2,56,67,32,33,1200,2,-1.8,1025,-8.3,0,NNW,1,Changping
32860,2016,11,29,3,55,67,8,29,1200,2,-2.3,1025,-8.4,0,SE,0.3,Changping
32861,2016,11,29,4,69,89,2,35,1300,2,-2.4,1025,-8.3,0,NNW,1.8,Changping
32862,2016,11,29,5,55,65,5,60,1800,2,-2.8,1025,-8.3,0,N,1.4,Changping
32863,2016,11,29,6,51,66,9,62,2200,2,-3.2,1024.8,-8.1,0,NW,0.9,Changping
32864,2016,11,29,7,58,82,6,64,2400,2,-2.6,1025.4,-7.3,0,E,1.1,Changping
32865,2016,11,29,8,66,104,4,65,3100,2,-2.3,1026.2,-7.6,0,NNW,1.3,Changping
32866,2016,11,29,9,108,166,14,80,4300,4,-0.3,1027.1,-6.9,0,WNW,0.4,Changping
32867,2016,11,29,10,131,216,27,98,4800,3,2.3,1027.1,-6.3,0,NW,0.9,Changping
32868,2016,11,29,11,79,135,27,80,2600,2,3.8,1027,-7.4,0,ESE,1.8,Changping
32869,2016,11,29,12,108,152,39,83,3000,3,3.3,1026.2,-5.4,0,ESE,2.2,Changping
32870,2016,11,29,13,117,170,15,50,,2,3.3,1025.3,-5.1,0,ESE,1.9,Changping
32871,2016,11,29,14,128,191,33,98,3300,2,3.4,1024.7,-4.8,0,E,1.7,Changping
32872,2016,11,29,15,129,180,34,97,3200,2,3.6,1024.2,-4.9,0,ESE,1.5,Changping
32873,2016,11,29,16,122,179,32,94,3000,2,3.5,1023.8,-4.5,0,ESE,1.4,Changping
32874,2016,11,29,17,126,179,28,97,3200,2,2.7,1023.4,-4.5,0,WNW,1,Changping
32875,2016,11,29,18,188,255,36,108,4300,3,2.6,1023.2,-4.4,0,N,1.1,Changping
32876,2016,11,29,19,139,214,18,92,3000,2,1.4,1022.8,-0.7,0,N,2.5,Changping
32877,2016,11,29,20,106,122,8,87,2300,2,1.8,1022.3,-1.3,0,N,1.1,Changping
32878,2016,11,29,21,111,112,8,84,2400,2,2,1021.9,-1.6,0,N,1.7,Changping
32879,2016,11,29,22,111,111,8,83,2300,2,1.8,1021.3,-1.5,0,WNW,1.1,Changping
32880,2016,11,29,23,120,120,9,82,2600,2,1.8,1020.4,-1.6,0,NW,0.7,Changping
32881,2016,11,30,0,150,166,14,91,3700,2,1.7,1019.6,-1.6,0,NNW,0.6,Changping
32882,2016,11,30,1,168,187,14,90,4100,2,1.6,1018.8,-1.5,0,NNW,1.1,Changping
32883,2016,11,30,2,151,185,10,79,3200,2,1.1,1017.8,-1.6,0,NW,0.9,Changping
32884,2016,11,30,3,153,165,10,81,4400,2,0.7,1017,-1.7,0,N,1,Changping
32885,2016,11,30,4,110,133,5,71,3200,2,-0.1,1016.3,-1.8,0,NE,1,Changping
32886,2016,11,30,5,140,140,4,72,4900,2,-0.8,1015.7,-2.2,0,N,1.1,Changping
32887,2016,11,30,6,160,178,5,72,5200,2,-1.6,1015.4,-2.9,0,NNW,1.2,Changping
32888,2016,11,30,7,122,157,3,65,3900,2,-1.4,1015.6,-2.7,0,NW,1,Changping
32889,2016,11,30,8,113,126,3,63,3500,2,-1.4,1015.5,-2.5,0,E,0.8,Changping
32890,2016,11,30,9,95,119,2,62,2300,2,0.8,1015.6,-1.4,0,SSE,0.4,Changping
32891,2016,11,30,10,130,137,23,87,3000,2,2.6,1015,-1.4,0,N,1.1,Changping
32892,2016,11,30,11,139,182,27,103,3000,2,5.9,1014,-1.7,0,SSE,1.8,Changping
32893,2016,11,30,12,144,191,22,104,2600,4,8,1013.1,-2.4,0,SSW,3,Changping
32894,2016,11,30,13,73,119,14,62,1300,22,10.7,1011.8,-6.6,0,WNW,4.2,Changping
32895,2016,11,30,14,28,110,6,33,700,40,11.5,1012,-7.9,0,NW,5.6,Changping
32896,2016,11,30,15,20,136,4,33,500,45,11.2,1011.5,-7.6,0,WNW,4.2,Changping
32897,2016,11,30,16,26,92,5,35,400,45,10.7,1012.1,-9.6,0,WNW,5.1,Changping
32898,2016,11,30,17,23,78,6,41,500,42,9.4,1013.2,-10.2,0,WNW,4.4,Changping
32899,2016,11,30,18,16,53,4,39,400,44,8.1,1014.5,-10.3,0,WNW,3.3,Changping
32900,2016,11,30,19,19,41,4,44,500,38,7.2,1015.7,-9.7,0,WNW,2.7,Changping
32901,2016,11,30,20,20,30,5,40,500,39,5.9,1016.8,-9.6,0,NW,1.6,Changping
32902,2016,11,30,21,18,25,4,26,400,50,4.3,1017.7,-9.1,0,N,0.6,Changping
32903,2016,11,30,22,19,27,4,25,700,47,3.7,1018.4,-8.7,0,E,0.9,Changping
32904,2016,11,30,23,21,26,4,27,800,46,4.4,1018.5,-9.4,0,NE,1.4,Changping
32905,2016,12,1,0,16,18,4,19,500,55,4.8,1018.8,-9.8,0,NW,2.3,Changping
32906,2016,12,1,1,25,25,3,23,1100,34,2,1019.1,-8.4,0,NE,1.6,Changping
32907,2016,12,1,2,34,34,21,22,1100,12,1,1019.3,-8.5,0,NNE,1.3,Changping
32908,2016,12,1,3,17,23,7,17,700,19,0.8,1019.6,-9,0,N,1.6,Changping
32909,2016,12,1,4,24,24,6,24,700,17,0.1,1020,-9.1,0,N,1.2,Changping
32910,2016,12,1,5,15,16,7,31,600,23,1.9,1020.5,-10.3,0,NW,2.8,Changping
32911,2016,12,1,6,16,28,8,39,800,25,1.4,1021.4,-10.1,0,NNE,1.2,Changping
32912,2016,12,1,7,10,27,8,55,900,13,0.7,1022.5,-9.9,0,N,1.4,Changping
32913,2016,12,1,8,24,40,10,52,900,18,2.8,1023.6,-12.7,0,NW,2.9,Changping
32914,2016,12,1,9,13,39,12,36,700,34,4.7,1024.4,-12.7,0,NW,4.7,Changping
32915,2016,12,1,10,15,32,8,25,600,44,5.9,1024.9,-12.7,0,NW,4.9,Changping
32916,2016,12,1,11,11,50,7,23,500,47,6.8,1025.1,-13.5,0,WNW,5.2,Changping
32917,2016,12,1,12,6,33,5,19,400,51,8.4,1024.7,-13.3,0,NW,3.7,Changping
32918,2016,12,1,13,10,27,4,18,400,51,9,1024,-12.8,0,NW,4.9,Changping
32919,2016,12,1,14,12,20,5,18,300,51,9.7,1023.4,-12.2,0,NW,3.8,Changping
32920,2016,12,1,15,7,25,5,18,400,51,9.6,1023.4,-13,0,WNW,4.6,Changping
32921,2016,12,1,16,3,23,4,20,400,51,9.5,1023.4,-13,0,NW,3.6,Changping
32922,2016,12,1,17,11,24,6,27,500,47,7.8,1023.4,-12.6,0,NW,2.9,Changping
32923,2016,12,1,18,39,62,23,68,1500,15,5.8,1023.5,-11.8,0,WNW,1.1,Changping
32924,2016,12,1,19,55,116,19,82,1400,2,4.4,1023.3,-10.9,0,ENE,0.9,Changping
32925,2016,12,1,20,55,104,11,77,1500,2,1.5,1023.6,-10.4,0,NE,0.9,Changping
32926,2016,12,1,21,47,64,9,50,1400,9,0.9,1023.7,-10.9,0,N,1.1,Changping
32927,2016,12,1,22,25,37,9,32,1100,23,0.4,1023.6,-10.5,0,NW,0.9,Changping
32928,2016,12,1,23,25,38,10,34,1000,20,0.1,1023.5,-10.4,0,NNE,0.9,Changping
32929,2016,12,2,0,29,38,7,28,1100,23,-0.6,1023.5,-10,0,W,0.6,Changping
32930,2016,12,2,1,33,52,3,40,1100,8,-1.2,1023.5,-9.8,0,N,1.2,Changping
32931,2016,12,2,2,30,34,5,49,1200,5,-1.6,1023.5,-9.5,0,NNW,0.9,Changping
32932,2016,12,2,3,40,51,3,49,1400,2,-2.5,1023.1,-9.2,0,NW,0.9,Changping
32933,2016,12,2,4,71,90,8,67,4300,2,-3.1,1022.2,-9.2,0,W,0.5,Changping
32934,2016,12,2,5,50,79,4,53,2500,2,-3.5,1022.2,-8.9,0,N,1,Changping
32935,2016,12,2,6,53,72,2,50,2700,2,-3.8,1021.8,-9,0,WNW,0.9,Changping
32936,2016,12,2,7,95,108,7,62,4200,2,-3.7,1021.7,-8.6,0,NW,0.6,Changping
32937,2016,12,2,8,65,99,4,54,3200,2,-3.6,1022.1,-8.3,0,W,0.8,Changping
32938,2016,12,2,9,68,105,8,64,3400,2,-0.9,1022.2,-6.5,0,SW,0.4,Changping
32939,2016,12,2,10,111,143,40,88,3600,2,3.1,1022.3,-7.7,0,SE,1.2,Changping
32940,2016,12,2,11,118,158,41,99,3500,2,5.2,1021.5,-7.7,0,SSW,1.2,Changping
32941,2016,12,2,12,138,171,42,111,3400,2,6.8,1020.2,-7.3,0,S,1.8,Changping
32942,2016,12,2,13,115,158,44,109,2900,2,8.5,1019.1,-7.7,0,S,1.5,Changping
32943,2016,12,2,14,95,128,40,96,2300,5,9.8,1018.3,-7.9,0,S,1.5,Changping
32944,2016,12,2,15,74,95,33,84,1800,9,10.3,1017.6,-8.4,0,SSE,1,Changping
32945,2016,12,2,16,65,82,28,78,1400,11,9.5,1017.5,-9.1,0,SSE,0.9,Changping
32946,2016,12,2,17,61,86,22,90,1600,2,6.8,1017,-8,0,ENE,0.7,Changping
32947,2016,12,2,18,82,112,19,97,2200,2,4.2,1017.1,-7.6,0,NE,0.7,Changping
32948,2016,12,2,19,115,132,20,94,2500,2,2.3,1017.5,-7.3,0,N,1,Changping
32949,2016,12,2,20,92,115,19,91,2300,2,2.1,1017.8,-7.8,0,NNW,1.4,Changping
32950,2016,12,2,21,85,105,16,87,2300,2,1.1,1017.6,-7.7,0,N,0.8,Changping
32951,2016,12,2,22,80,95,16,85,2100,2,0.4,1017.2,-7.6,0,NNE,0.4,Changping
32952,2016,12,2,23,84,90,13,87,2200,2,0.8,1016.9,-7.7,0,N,1.6,Changping
32953,2016,12,3,0,87,90,13,86,2200,2,-0.1,1016.4,-7.6,0,NNW,2,Changping
32954,2016,12,3,1,80,82,10,67,2200,2,-0.6,1015.8,-7.4,0,NNW,1.8,Changping
32955,2016,12,3,2,66,83,26,45,1500,2,-1,1015.6,-7.6,0,N,1.5,Changping
32956,2016,12,3,3,86,86,8,43,1800,2,-1.2,1015.3,-7.4,0,N,1.9,Changping
32957,2016,12,3,4,68,70,5,52,1100,2,-1.1,1014.7,-7.5,0,NNW,1.6,Changping
32958,2016,12,3,5,61,78,4,75,1600,2,-1.8,1014.4,-7.1,0,NE,0.7,Changping
32959,2016,12,3,6,99,109,4,71,3400,2,-1.6,1014,-7.1,0,N,1.1,Changping
32960,2016,12,3,7,70,86,3,74,2700,2,-2.3,1014.2,-7.2,0,WNW,0.6,Changping
32961,2016,12,3,8,88,106,3,74,3100,2,-2.1,1014.3,-7,0,WSW,0.4,Changping
32962,2016,12,3,9,126,137,11,87,4200,3,-0.3,1014.2,-6.3,0,N,1,Changping
32963,2016,12,3,10,229,290,44,122,6700,5,3.1,1014.1,-5.6,0,S,0.3,Changping
32964,2016,12,3,11,171,245,39,122,4400,2,5.3,1013.1,-5.4,0,S,1.7,Changping
32965,2016,12,3,12,142,182,37,124,3500,2,6.3,1011.9,-5.4,0,SSE,1.5,Changping
32966,2016,12,3,13,155,174,43,126,3100,3,7.5,1010.7,-5.6,0,SW,1.3,Changping
32967,2016,12,3,14,159,172,41,126,2800,4,8.1,1009.6,-6.1,0,ESE,1.3,Changping
32968,2016,12,3,15,149,166,33,110,2200,9,8,1009.2,-5.8,0,ESE,1.6,Changping
32969,2016,12,3,16,158,169,25,100,1900,17,7.3,1009,-4.8,0,E,1.1,Changping
32970,2016,12,3,17,175,189,16,118,2200,5,5.7,1009,-4.2,0,ESE,0.7,Changping
32971,2016,12,3,18,207,217,8,131,2600,2,3.4,1009.4,-4.1,0,NE,0.2,Changping
32972,2016,12,3,19,216,226,11,124,3200,2,2.5,1009.4,-4.5,0,ENE,0.6,Changping
32973,2016,12,3,20,188,188,10,114,2900,2,1.7,1008.9,-5.2,0,N,0.9,Changping
32974,2016,12,3,21,195,195,12,118,3000,2,2,1008.9,-4.7,0,NNW,1.2,Changping
32975,2016,12,3,22,269,294,12,131,3500,2,1.2,1008.8,-4.9,0,NE,0.7,Changping
32976,2016,12,3,23,228,261,8,119,3700,2,0.6,1008.8,-4.8,0,NNW,1.4,Changping
32977,2016,12,4,0,170,170,8,105,3100,2,0.6,1008.3,-5.2,0,ENE,0.7,Changping
32978,2016,12,4,1,165,165,7,98,2900,2,-0.8,1008.1,-5.2,0,ENE,0.7,Changping
32979,2016,12,4,2,219,219,5,99,4800,3,-1.2,1008.3,-5.4,0,NNW,1.7,Changping
32980,2016,12,4,3,237,256,6,106,5200,2,-1.3,1008,-5.2,0,NNW,1.6,Changping
32981,2016,12,4,4,190,190,4,102,4100,2,-2,1007.4,-5.5,0,NNW,0.9,Changping
32982,2016,12,4,5,181,188,9,100,5400,2,-1.7,1007.2,-5.2,0,NNW,1.1,Changping
32983,2016,12,4,6,183,193,7,103,4400,2,-1.5,1007.1,-4.8,0,NE,1.1,Changping
32984,2016,12,4,7,193,212,11,118,4100,2,-1.1,1007.1,-4.8,0,W,0.9,Changping
32985,2016,12,4,8,185,205,10,101,4000,2,-0.1,1007.8,-4,0,SW,0.5,Changping
32986,2016,12,4,9,206,236,22,112,4900,2,4.1,1007.9,-2.5,0,SSW,1.2,Changping
32987,2016,12,4,10,239,300,39,129,6100,3,7.4,1007.9,-5.3,0,NW,1.4,Changping
32988,2016,12,4,11,80,130,29,79,1900,4,8.3,1007.8,-7.9,0,NW,1.3,Changping
32989,2016,12,4,12,63,105,25,69,1500,8,8.5,1007.1,-9,0,N,1.3,Changping
32990,2016,12,4,13,47,91,22,47,1100,22,8.5,1006.3,-9,0,NNE,1.7,Changping
32991,2016,12,4,14,52,93,23,43,1000,28,9.6,1005.9,-9.5,0,N,1.8,Changping
32992,2016,12,4,15,43,101,21,39,900,34,10.5,1005.9,-9.3,0,NNE,1.7,Changping
32993,2016,12,4,16,41,97,15,40,800,35,10.1,1006.3,-9.6,0,NE,1.1,Changping
32994,2016,12,4,17,50,108,19,64,1100,16,7.7,1007,-7.6,0,SE,1.1,Changping
32995,2016,12,4,18,138,197,13,82,1900,7,5.7,1008.1,-5.3,0,NNE,0.6,Changping
32996,2016,12,4,19,154,202,11,93,2900,4,4.4,1009.2,-5.4,0,E,1.4,Changping
32997,2016,12,4,20,164,218,18,93,2800,2,4.7,1010.2,-3.3,0,E,1,Changping
32998,2016,12,4,21,209,250,11,97,3200,2,2.3,1010.5,-5.8,0,N,0.8,Changping
32999,2016,12,4,22,133,146,13,59,2200,8,2.3,1010.7,-5.4,0,NNE,0.6,Changping
33000,2016,12,4,23,96,128,11,57,2000,8,1.4,1011.2,-6,0,NW,0.8,Changping
33001,2016,12,5,0,154,193,12,76,4100,3,0.8,1011.4,-5,0,NW,1.1,Changping
33002,2016,12,5,1,139,176,8,51,3000,2,0.3,1011.6,-4.5,0,NNE,0.5,Changping
33003,2016,12,5,2,156,176,27,39,2100,2,2.1,1012.1,-3.6,0,NNE,1.1,Changping
33004,2016,12,5,3,150,182,7,33,1700,2,1.7,1012.4,-3.8,0,NNW,1.2,Changping
33005,2016,12,5,4,144,160,4,34,1300,5,1.6,1012.9,-3.5,0,NNE,0.7,Changping
33006,2016,12,5,5,153,164,6,66,1900,2,1.9,1013.7,-3,0,NE,1.4,Changping
33007,2016,12,5,6,126,158,9,63,2000,3,2.8,1014.7,-1.9,0,ENE,2.1,Changping
33008,2016,12,5,7,39,71,8,34,800,26,2.2,1016.4,-3.5,0,WNW,1.3,Changping
33009,2016,12,5,8,29,44,9,39,900,21,2.4,1018.5,-8.9,0,WNW,4.7,Changping
33010,2016,12,5,9,15,57,7,29,700,34,2.9,1020.4,-12.2,0,NNW,4.9,Changping
33011,2016,12,5,10,4,35,4,23,600,44,3,1021.7,-12.5,0,WNW,5.1,Changping
33012,2016,12,5,11,8,66,5,28,600,38,3.6,1021.6,-14.2,0,WNW,4.5,Changping
33013,2016,12,5,12,3,65,4,23,500,41,4.2,1021.1,-16.2,0,WNW,6.8,Changping
33014,2016,12,5,13,16,108,3,24,500,38,4.7,1021.1,-18.3,0,WNW,6.5,Changping
33015,2016,12,5,14,11,79,3,22,400,41,4.7,1021.3,-19.1,0,WNW,5.6,Changping
33016,2016,12,5,15,3,69,3,22,400,42,4.7,1021.4,-20.6,0,WNW,5.9,Changping
33017,2016,12,5,16,15,65,2,22,400,44,4.3,1021.8,-20.1,0,WNW,4.3,Changping
33018,2016,12,5,17,9,30,2,23,400,46,3.4,1021.4,-21.7,0,NW,3.6,Changping
33019,2016,12,5,18,10,22,3,24,500,48,3.4,1021.4,-22.5,0,NW,3.7,Changping
33020,2016,12,5,19,14,28,7,30,600,41,2.1,1021.6,-20.5,0,NE,1.9,Changping
33021,2016,12,5,20,16,26,8,30,600,38,0.8,1021.8,-19.1,0,W,0.6,Changping
33022,2016,12,5,21,12,28,6,33,700,35,0.7,1022,-18.6,0,E,1.4,Changping
33023,2016,12,5,22,26,26,5,27,800,38,-1.3,1021.7,-17.5,0,WNW,1.2,Changping
33024,2016,12,5,23,8,27,7,31,800,32,-2.1,1021.4,-15.9,0,SE,0.7,Changping
33025,2016,12,6,0,13,48,5,42,1200,19,-2.9,1021,-16.3,0,N,1.8,Changping
33026,2016,12,6,1,46,46,5,39,1500,18,-3.8,1020.7,-15.8,0,NW,1.1,Changping
33027,2016,12,6,2,52,52,5,54,1700,6,-4.4,1020.1,-14.6,0,NE,0.8,Changping
33028,2016,12,6,3,32,39,6,61,1600,2,-4.9,1019.4,-14.5,0,N,1.7,Changping
33029,2016,12,6,4,57,57,7,61,2000,2,-4.5,1018.5,-14.1,0,NE,1,Changping
33030,2016,12,6,5,29,29,8,57,1600,3,-4.8,1017.1,-14.7,0,NNW,1,Changping
33031,2016,12,6,6,30,44,12,63,2000,2,-4.8,1016.2,-14.9,0,NNE,1.1,Changping
33032,2016,12,6,7,37,48,9,63,1700,2,-4.9,1015.7,-13.5,0,S,1.3,Changping
33033,2016,12,6,8,74,116,10,68,3600,3,-5,1015.4,-13.6,0,NNW,1.2,Changping
33034,2016,12,6,9,75,121,13,68,3500,3,-4.2,1015.6,-12.8,0,N,1.8,Changping
33035,2016,12,6,10,65,93,33,75,2700,3,-0.3,1014.9,-15.4,0,WNW,0.9,Changping
33036,2016,12,6,11,61,95,31,81,2300,4,2,1013.5,-13.8,0,WSW,0.9,Changping
33037,2016,12,6,12,59,76,23,77,1800,6,3.1,1011.6,-15.1,0,WSW,1.6,Changping
33038,2016,12,6,13,,46,20,71,1500,12,4.2,1010.1,-14.6,0,ESE,1.5,Changping
33039,2016,12,6,14,29,29,19,65,1300,18,4.7,1009.4,-14.7,0,ESE,1.8,Changping
33040,2016,12,6,15,58,58,21,74,1400,16,5.3,1009.1,-14.8,0,SSE,1.2,Changping
33041,2016,12,6,16,68,77,24,95,1700,7,5,1008.8,-13.9,0,N,0.9,Changping
33042,2016,12,6,17,68,87,19,103,1900,2,3,1009.2,-13.3,0,NE,0.8,Changping
33043,2016,12,6,18,71,96,21,95,1900,2,1.4,1010.1,-12.8,0,N,0.8,Changping
33044,2016,12,6,19,83,104,21,81,1900,3,0.4,1010.9,-12.3,0,NNW,1.6,Changping
33045,2016,12,6,20,79,96,20,85,2300,3,-0.7,1011.6,-11.5,0,WNW,1,Changping
33046,2016,12,6,21,148,166,44,97,4100,5,-0.5,1011.4,-11.3,0,N,1.2,Changping
33047,2016,12,6,22,90,101,20,78,2100,2,-0.8,1011.7,-11.3,0,NNE,0.9,Changping
33048,2016,12,6,23,80,86,13,75,2000,2,-1.3,1012,-10.7,0,NNW,1.5,Changping
33049,2016,12,7,0,186,191,26,91,5700,7,-1.9,1012.2,-10.2,0,NNW,1.9,Changping
33050,2016,12,7,1,97,115,17,61,3100,2,-0.3,1012.2,-10,0,ESE,1.4,Changping
33051,2016,12,7,2,84,98,36,40,1700,2,-0.9,1012.3,-10.3,0,NNE,1.8,Changping
33052,2016,12,7,3,121,146,18,46,3700,2,-1,1013.4,-9.6,0,ENE,1.3,Changping
33053,2016,12,7,4,114,146,10,58,2300,2,-1.6,1013.4,-9.5,0,ESE,1.3,Changping
33054,2016,12,7,5,83,112,13,87,2400,2,-1.1,1013.7,-9.2,0,N,1.9,Changping
33055,2016,12,7,6,68,85,18,88,3100,3,-0.9,1014.5,-8.4,0,N,1.7,Changping
33056,2016,12,7,7,36,52,16,70,1500,7,-1,1015.3,-7.4,0,NNE,1.3,Changping
33057,2016,12,7,8,25,44,15,66,1300,10,2.3,1016.3,-7.1,0,NNE,1.4,Changping
33058,2016,12,7,9,17,39,14,47,900,24,4.3,1016.9,-7.2,0,NNW,2,Changping
33059,2016,12,7,10,28,49,19,43,800,26,7.5,1017.3,-7,0,NNE,1.6,Changping
33060,2016,12,7,11,58,87,16,63,1700,17,5.9,1016.9,-6.1,0,E,2.6,Changping
33061,2016,12,7,12,83,126,18,70,1600,16,9.2,1015.7,-8.9,0,WNW,4.3,Changping
33062,2016,12,7,13,12,48,7,27,500,49,9.9,1014.8,-9.2,0,WNW,5.9,Changping
33063,2016,12,7,14,12,30,7,27,400,52,10.7,1013.9,-10.2,0,WNW,4.7,Changping
33064,2016,12,7,15,13,24,6,26,400,54,11,1013.4,-11.1,0,WNW,3.4,Changping
33065,2016,12,7,16,13,27,7,35,500,45,10.5,1013.5,-11.6,0,WNW,2.4,Changping
33066,2016,12,7,17,83,116,17,95,1700,10,6.6,1013.2,-5.4,0,ESE,3.4,Changping
33067,2016,12,7,18,162,219,17,125,2700,3,5.8,1012.9,-4.7,0,E,2.2,Changping
33068,2016,12,7,19,181,242,15,128,2900,3,4.6,1013.1,-4.7,0,ENE,1,Changping
33069,2016,12,7,20,161,206,13,114,2600,3,3.7,1012.8,-5.5,0,E,0.7,Changping
33070,2016,12,7,21,127,157,9,103,2500,3,1.9,1012.2,-5.5,0,ENE,0.8,Changping
33071,2016,12,7,22,133,153,7,102,2600,3,0.7,1011.2,-6,0,ESE,0.7,Changping
33072,2016,12,7,23,159,179,7,106,3100,3,0,1010.8,-5.8,0,E,0.9,Changping
33073,2016,12,8,0,172,193,8,100,4300,5,-0.5,1009.8,-5.9,0,NNW,1.4,Changping
33074,2016,12,8,1,184,212,10,101,3600,3,-0.1,1009.2,-5.5,0,NW,1.2,Changping
33075,2016,12,8,2,163,178,17,103,4100,4,0.3,1008.9,-5.3,0,W,0.8,Changping
33076,2016,12,8,3,170,200,20,111,4000,3,0.6,1008.1,-5,0,WNW,0.7,Changping
33077,2016,12,8,4,173,189,16,106,3600,3,0.3,1007.3,-4.9,0,NNW,1.1,Changping
33078,2016,12,8,5,176,194,11,109,4400,3,-0.7,1006.3,-5.1,0,NW,0.8,Changping
33079,2016,12,8,6,183,212,10,111,4900,3,-1.4,1006.1,-5.1,0,NW,1,Changping
33080,2016,12,8,7,206,264,13,109,6100,4,-2,1006.4,-5,0,N,0.9,Changping
33081,2016,12,8,8,190,248,10,98,4600,3,-2.1,1006.9,-5.1,0,NNW,1.9,Changping
33082,2016,12,8,9,169,215,14,96,3600,2,1.3,1006.5,-4.6,0,E,1.7,Changping
33083,2016,12,8,10,99,165,19,71,2000,14,7.7,1007.1,-13.3,0,WNW,4.7,Changping
33084,2016,12,8,11,11,91,5,32,800,39,7.5,1007.6,-14.7,0,WNW,6.2,Changping
